,level_0,index,Rooms,Date,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Price,Type(h),Type(t),Type(u),Method(S),Method(SP),Method(PI),Method(VB),Method(SA),big,medium,small
15343,15350,15357,2,2017,14.7,2.0,1.0,0.0,1670.0,,1983.2,-37.839,145.22143,1280000.0,1,0,0,0,0,0,1,0,0,1,0
15345,15352,15359,3,2017,21.1,3.0,1.0,0.0,2978.0,,1988.5,-37.74135,145.22405,1200000.0,1,0,0,0,1,0,0,0,0,1,0
15347,15354,15361,3,2017,14.5,3.0,2.0,1.0,253.0,116.0,2005.0,-37.7004,145.09033,655000.0,1,0,0,0,0,0,1,0,1,0,0
15350,15357,15364,3,2017,14.7,3.0,2.0,1.0,805.0,,1984.2444444444445,-37.89568,144.65733,531000.0,1,0,0,0,0,0,1,0,0,0,1
15351,15358,15365,3,2017,14.7,3.0,2.0,4.0,1022.0,,1984.2444444444445,-37.90811,144.64373,490000.0,1,0,0,0,0,0,1,0,1,0,0
15352,15359,15366,3,2017,14.7,3.0,1.0,0.0,700.0,151.0,1950.0,-37.89363,144.65693,472000.0,1,0,0,0,0,0,1,0,0,0,1
15353,15360,15367,3,2017,14.7,3.0,2.0,1.0,268.0,137.0,2008.0,-37.89347,144.66679,467000.0,1,0,0,0,1,0,0,0,1,0,0
15354,15361,15368,2,2017,14.7,2.0,1.0,2.0,471.0,,1984.2444444444445,-37.88275,144.66661,302500.0,0,0,1,0,1,0,0,0,0,1,0
15355,15362,15369,5,2017,14.7,5.0,2.0,2.0,1014.0,,1984.2444444444445,-37.89407,144.67724,750000.0,1,0,0,0,0,0,1,0,0,1,0
15356,15363,15370,3,2017,14.7,3.0,1.0,2.0,530.0,109.0,1987.0,-37.90111,144.63302,390000.0,1,0,0,0,1,0,0,0,0,0,1
15358,15365,15372,3,2017,6.4,3.0,2.0,1.0,342.0,123.0,1920.0,-37.79369,144.87511,1155000.0,1,0,0,1,0,0,0,0,0,1,0
15359,15366,15373,2,2017,6.4,2.0,1.0,1.0,1157.0,,1954.178947368421,-37.80029,144.87859,480000.0,0,0,1,0,0,0,1,0,0,1,0
15360,15367,15374,3,2017,6.4,3.0,2.0,3.0,380.0,106.4,1945.0,-37.79194,144.87144,1100000.0,1,0,0,0,1,0,0,0,0,1,0
15361,15368,15375,2,2017,3.1,2.0,1.0,1.0,1960.0526315789473,,1960.0526315789473,-37.80823,144.95452,792000.0,0,0,1,0,1,0,0,0,0,0,1
15362,15369,15376,3,2017,16.5,3.0,1.0,2.0,532.0,122.0,1975.0,-37.67949,144.88349,540000.0,1,0,0,0,0,0,1,0,1,0,0
15363,15370,15377,4,2017,16.7,4.0,2.0,3.0,800.0,163.0,1968.0,-37.92024,145.18049,1171000.0,1,0,0,0,1,0,0,0,0,1,0
15364,15371,15378,3,2017,16.7,3.0,2.0,1.0,658.0,,1980.764705882353,-37.90618,145.16995,1408000.0,1,0,0,0,1,0,0,0,0,1,0
15365,15372,15379,3,2017,6.8,3.0,1.0,0.0,333.0,,1955.7545454545455,-37.8649,144.89524,1494000.0,1,0,0,0,1,0,0,0,0,1,0
15366,15373,15380,5,2017,6.8,5.0,2.0,2.0,646.0,,1955.7545454545455,-37.86253,144.88748,2760000.0,1,0,0,0,1,0,0,0,0,1,0
15367,15374,15381,3,2017,6.8,3.0,2.0,3.0,448.0,,1955.7545454545455,-37.86148,144.88303,1285000.0,1,0,0,0,1,0,0,0,0,1,0
15368,15375,15382,4,2017,6.8,4.0,2.0,1.0,448.0,311.0,1998.0,-37.86409,144.88224,1900000.0,1,0,0,0,1,0,0,0,1,0,0
15369,15376,15383,3,2017,6.8,3.0,1.0,0.0,169.0,,1955.7545454545455,-37.8561,144.90028,950000.0,1,0,0,0,1,0,0,0,0,1,0
15375,15382,15389,5,2017,12.7,5.0,3.0,2.0,617.0,315.0,2012.0,-37.71992,145.0988,1670000.0,1,0,0,0,1,0,0,0,1,0,0
15376,15383,15390,2,2017,6.3,2.0,1.0,0.0,150.0,79.0,1900.0,-37.81956,144.89054,950000.0,1,0,0,0,1,0,0,0,0,1,0
15377,15384,15391,3,2017,6.3,3.0,1.0,0.0,230.0,,1949.5688622754492,-37.81493,144.88974,1225000.0,1,0,0,0,1,0,0,0,0,1,0
15379,15386,15393,2,2017,3.0,2.0,1.0,1.0,601.0,64.0,1970.0,-37.80915,145.00066,480000.0,0,0,1,0,1,0,0,0,1,0,0
15380,15387,15394,2,2017,3.0,2.0,1.0,1.0,2379.0,69.0,2013.0,-37.80554,144.99612,750000.0,0,0,1,0,0,0,1,0,1,0,0
15382,15389,15396,3,2017,10.4,3.0,1.0,2.0,242.0,124.0,2010.0,-37.72893,144.88859,730000.0,0,1,0,0,1,0,0,0,0,1,0
15384,15391,15398,4,2017,10.5,4.0,2.0,1.0,604.0,127.0,1950.0,-37.77967,144.81275,820000.0,1,0,0,0,1,0,0,0,0,1,0
15386,15393,15400,3,2017,5.7,3.0,1.0,2.0,827.0,,1954.56,-37.77824,145.02541,1650000.0,1,0,0,0,0,0,0,1,1,0,0
15387,15394,15401,4,2017,5.7,4.0,3.0,4.0,597.0,,1954.56,-37.7727,145.03079,2750000.0,1,0,0,0,0,0,0,1,1,0,0
15388,15395,15402,3,2017,11.0,3.0,1.0,1.0,600.0,,1981.6530612244899,-37.86494,144.8157,853000.0,1,0,0,0,1,0,0,0,0,0,1
15389,15396,15403,3,2017,11.0,3.0,2.0,1.0,284.0,88.0,1988.0,-37.86066,144.82013,670000.0,0,0,1,0,1,0,0,0,0,1,0
15390,15397,15404,3,2017,11.0,3.0,2.0,2.0,200.0,139.0,2007.0,-37.86837,144.81502,765000.0,0,1,0,0,1,0,0,0,0,1,0
15391,15398,15405,3,2017,15.5,3.0,2.0,2.0,530.0,,1989.0,-37.88893,144.7866,820000.0,1,0,0,0,0,0,1,0,1,0,0
15395,15402,15409,3,2017,9.4,3.0,1.0,4.0,559.0,560.0,1950.0,-37.8399,144.86228,870000.0,1,0,0,0,1,0,0,0,1,0,0
15398,15405,15412,2,2017,6.3,2.0,1.0,1.0,1942.4653465346535,,1942.4653465346535,-37.86048,145.01498,595000.0,0,0,1,0,1,0,0,0,1,0,0
15399,15406,15413,4,2017,6.3,4.0,4.0,2.0,847.0,285.0,1935.0,-37.85938,145.01087,3200000.0,1,0,0,0,0,0,0,1,0,1,0
15400,15407,15414,2,2017,6.3,2.0,1.0,0.0,212.0,,1942.4653465346535,-37.85068,145.01579,1550000.0,1,0,0,0,1,0,0,0,1,0,0
15403,15410,15417,4,2017,4.3,4.0,2.0,1.0,360.0,249.0,1910.0,-37.77459,144.92993,1750000.0,1,0,0,0,0,0,1,0,0,1,0
15405,15412,15419,4,2017,4.3,4.0,1.0,3.0,165.0,,1910.0,-37.77352,144.92188,1400000.0,1,0,0,0,0,0,1,0,1,0,0
15406,15413,15420,3,2017,4.3,3.0,1.0,1.0,504.0,,1938.232,-37.77279,144.91732,1230000.0,1,0,0,0,1,0,0,0,0,1,0
15408,15415,15422,4,2017,10.2,4.0,2.0,2.0,697.0,,1967.530303030303,-37.86015,145.07735,2170000.0,1,0,0,0,1,0,0,0,0,1,0
15412,15419,15426,4,2017,10.2,4.0,3.0,3.0,726.0,194.0,1958.0,-37.85842,145.10288,1680000.0,1,0,0,0,1,0,0,0,1,0,0
15413,15420,15427,3,2017,10.2,3.0,1.0,2.0,964.0,,1970.125,-37.86572,145.09763,1650000.0,1,0,0,0,0,0,1,0,0,1,0
15415,15422,15429,3,2017,10.2,3.0,2.0,2.0,280.0,115.0,1990.0,-37.87105,145.10198,860000.0,1,0,0,0,1,0,0,0,0,1,0
15418,15425,15432,2,2017,9.5,2.0,1.0,3.0,780.0,,1977.126984126984,-37.76654,144.86469,1085000.0,1,0,0,0,1,0,0,0,0,1,0
15419,15426,15433,3,2017,9.5,3.0,1.0,1.0,585.0,30.0,1965.0,-37.75986,144.85886,750000.0,1,0,0,0,0,0,1,0,0,1,0
15420,15427,15434,3,2017,7.9,3.0,2.0,2.0,752.0,278.0,1938.0,-37.80648,145.08274,2380000.0,1,0,0,0,1,0,0,0,1,0,0
15421,15428,15435,1,2017,7.9,1.0,1.0,1.0,678.0,303.0,2016.0,-37.80292,145.06424,2100000.0,1,0,0,1,0,0,0,0,1,0,0
15423,15430,15437,4,2017,7.9,4.0,4.0,2.0,613.0,340.0,2009.0,-37.81167,145.08595,3050000.0,1,0,0,1,0,0,0,0,0,1,0
15426,15433,15440,3,2017,9.7,3.0,2.0,2.0,292.0,181.0,2010.0,-37.80259,145.09878,1557000.0,0,1,0,0,1,0,0,0,0,1,0
15427,15434,15441,3,2017,9.7,3.0,2.0,2.0,1970.48128342246,,1970.48128342246,-37.79673,145.06853,1420000.0,0,0,1,1,0,0,0,0,1,0,0
15428,15435,15442,4,2017,9.7,4.0,2.0,2.0,1011.0,,1970.48128342246,-37.79486,145.08728,2444000.0,1,0,0,0,1,0,0,0,0,1,0
15430,15437,15444,4,2017,9.7,4.0,1.0,1.0,1138.0,152.0,1950.0,-37.79284,145.10082,2050000.0,1,0,0,0,1,0,0,0,1,0,0
15431,15438,15445,4,2017,9.7,4.0,2.0,2.0,639.0,,1970.48128342246,-37.79836,145.10111,1926000.0,1,0,0,0,1,0,0,0,0,1,0
15432,15439,15446,3,2017,9.7,3.0,1.0,2.0,703.0,,1970.48128342246,-37.78327,145.07709,1490000.0,1,0,0,0,1,0,0,0,0,1,0
15434,15441,15448,2,2017,23.2,2.0,1.0,1.0,418.0,76.0,1970.0,-37.83777,145.26345,520000.0,0,0,1,0,1,0,0,0,0,0,1
15435,15442,15449,4,2017,23.2,4.0,1.0,10.0,993.0,128.0,1966.0,-37.84688,145.25632,925000.0,1,0,0,0,0,0,1,0,0,1,0
15436,15443,15450,3,2017,23.2,3.0,2.0,0.0,586.0,115.0,1999.0,-37.82273,145.27323,616000.0,1,0,0,0,1,0,0,0,1,0,0
15440,15447,15455,4,2017,11.4,4.0,4.0,2.0,673.0,156.0,1935.0,-37.91888,145.04775,2700000.0,1,0,0,0,0,0,0,1,1,0,0
15441,15448,15456,3,2017,11.4,3.0,1.0,2.0,278.0,,1930.0,-37.91928,145.03381,1116000.0,1,0,0,0,1,0,0,0,1,0,0
15442,15449,15457,3,2017,11.4,3.0,1.0,2.0,670.0,,1969.9166666666667,-37.91855,145.02628,1573000.0,1,0,0,0,0,0,1,0,0,1,0
15444,15451,15459,3,2017,13.8,3.0,1.0,1.0,636.0,,1958.0,-37.92463,145.06051,1316000.0,1,0,0,0,1,0,0,0,1,0,0
15445,15452,15460,3,2017,13.8,3.0,1.0,2.0,650.0,,1976.4114832535886,-37.91905,145.05597,1617000.0,1,0,0,0,1,0,0,0,0,1,0
15446,15453,15461,3,2017,13.8,3.0,2.0,2.0,163.0,,1976.4114832535886,-37.9217,145.0733,950000.0,0,1,0,1,0,0,0,0,0,1,0
15447,15454,15462,3,2017,13.8,3.0,1.0,3.0,581.0,128.0,1940.0,-37.9178,145.05414,1525000.0,1,0,0,1,0,0,0,0,0,1,0
15448,15455,15463,4,2017,13.8,4.0,2.0,2.0,566.0,191.0,1950.0,-37.91503,145.07997,1330000.0,1,0,0,1,0,0,0,0,1,0,0
15450,15457,15465,3,2017,13.8,3.0,2.0,1.0,200.0,,1976.4114832535886,-37.91847,145.08101,850000.0,0,1,0,1,0,0,0,0,0,1,0
15451,15458,15466,3,2017,13.8,3.0,1.0,2.0,623.0,,1976.4114832535886,-37.91943,145.06801,1228000.0,1,0,0,0,1,0,0,0,1,0,0
15452,15459,15467,4,2017,35.2,4.0,2.0,2.0,563.0,168.01,1995.0,-38.05379,145.34803,608500.0,1,0,0,0,1,0,0,0,0,1,0
15453,15460,15468,2,2017,17.3,2.0,1.0,1.0,1974.1333333333334,88.0,1970.0,-37.96341,145.01735,879000.0,0,0,1,0,1,0,0,0,0,1,0
15454,15461,15469,3,2017,13.4,3.0,1.0,3.0,632.0,,1972.25,-37.83107,145.14343,1112000.0,1,0,0,0,1,0,0,0,0,1,0
15455,15462,15470,2,2017,13.4,2.0,1.0,1.0,597.0,,1972.25,-37.81561,145.15365,1425000.0,1,0,0,0,1,0,0,0,0,1,0
15457,15464,15472,3,2017,13.4,3.0,1.0,1.0,671.0,,1975.2631578947369,-37.802,145.15828,1001000.0,1,0,0,0,1,0,0,0,0,1,0
15458,15465,15473,4,2017,13.4,4.0,2.0,1.0,797.0,164.0,1960.0,-37.80755,145.1638,1280000.0,1,0,0,0,0,0,1,0,0,1,0
15459,15466,15474,3,2017,13.4,3.0,1.0,1.0,734.0,,1978.0869565217392,-37.83576,145.13634,1300000.0,1,0,0,0,0,0,0,1,0,1,0
15460,15467,15475,2,2017,13.4,2.0,2.0,2.0,311.0,,1978.0869565217392,-37.83459,145.15721,725000.0,0,0,1,1,0,0,0,0,0,1,0
15463,15470,15478,2,2017,16.1,2.0,1.0,1.0,598.0,110.0,1985.0,-37.70681,145.11731,710500.0,1,0,0,0,1,0,0,0,1,0,0
15464,15471,15479,2,2017,10.5,2.0,1.0,1.0,106.0,,1960.1818181818182,-37.89571,144.99796,855000.0,0,0,1,1,0,0,0,0,0,1,0
15465,15472,15480,3,2017,10.5,3.0,2.0,2.0,369.0,,1960.1818181818182,-37.91728,145.00206,2020000.0,1,0,0,0,1,0,0,0,0,1,0
15467,15474,15482,3,2017,10.5,3.0,2.0,2.0,257.0,,1960.1818181818182,-37.89886,144.99462,1410000.0,0,0,1,0,1,0,0,0,0,1,0
15469,15476,15484,4,2017,10.3,4.0,3.0,2.0,608.0,306.19,2000.0,-37.91777,145.01798,2100000.0,1,0,0,0,0,0,1,0,0,1,0
15471,15478,15486,2,2017,10.3,2.0,1.0,2.0,708.0,,1964.48,-37.91488,145.01868,1410000.0,1,0,0,0,1,0,0,0,0,1,0
15473,15480,15488,4,2017,10.3,4.0,2.0,2.0,326.0,515.78,1964.48,-37.92875,145.0248,1620000.0,0,1,0,1,0,0,0,0,0,1,0
15474,15481,15489,2,2017,14.0,2.0,1.0,1.0,171.0,90.0,2008.0,-37.68489,144.9212,310000.0,0,0,1,0,1,0,0,0,1,0,0
15475,15482,15490,3,2017,14.0,3.0,1.0,2.0,635.0,,1971.5,-37.69248,144.93345,374000.0,1,0,0,0,1,0,0,0,1,0,0
15478,15485,15493,2,2017,5.2,2.0,1.0,0.0,1937.6946902654868,64.0,2009.0,-37.77002,144.97154,510000.0,0,0,1,0,0,0,1,0,1,0,0
15479,15486,15494,3,2017,5.2,3.0,1.0,4.0,479.0,182.0,1925.0,-37.77694,144.96669,1925000.0,1,0,0,0,0,0,1,0,0,1,0
15480,15487,15495,2,2017,5.2,2.0,1.0,0.0,138.0,78.0,1910.0,-37.75908,144.96969,890000.0,1,0,0,0,0,0,0,1,0,1,0
15481,15488,15496,4,2017,5.2,4.0,1.0,1.0,318.0,100.0,1908.0,-37.76792,144.97141,1500000.0,1,0,0,0,1,0,0,0,1,0,0
15482,15489,15497,3,2017,5.2,3.0,1.0,0.0,230.0,,1937.6946902654868,-37.76811,144.96017,950000.0,1,0,0,1,0,0,0,0,0,1,0
15485,15492,15500,1,2017,5.2,1.0,1.0,1.0,406.0,40.0,1970.0,-37.75847,144.94226,312000.0,0,0,1,0,1,0,0,0,1,0,0
15486,15493,15501,3,2017,5.2,3.0,2.0,4.0,413.0,126.0,1910.0,-37.76545,144.94442,1010000.0,1,0,0,1,0,0,0,0,1,0,0
15488,15495,15503,3,2017,5.2,3.0,1.0,1.0,138.0,,1970.0,-37.75904,144.93388,763000.0,0,0,1,0,1,0,0,0,1,0,0
15489,15496,15504,3,2017,10.8,3.0,1.0,1.0,711.0,,1981.0,-37.77918,145.09049,1100000.0,1,0,0,0,1,0,0,0,1,0,0
15490,15497,15505,3,2017,12.1,3.0,1.0,3.0,559.0,,1984.1830985915492,-37.69849,145.06705,687000.0,1,0,0,0,1,0,0,0,1,0,0
15491,15498,15506,3,2017,12.1,3.0,1.0,1.0,539.0,,1984.1830985915492,-37.68274,145.05832,680000.0,1,0,0,0,1,0,0,0,1,0,0
15492,15499,15507,4,2017,12.1,4.0,2.0,2.0,300.0,162.0,2014.0,-37.68223,145.07818,755000.0,1,0,0,0,0,0,1,0,1,0,0
15493,15500,15508,3,2017,2.4,3.0,2.0,2.0,1212.0,,2010.0,-37.82982,145.01038,1100000.0,1,0,0,0,0,0,0,1,1,0,0
15495,15502,15510,3,2017,10.4,3.0,2.0,1.0,207.0,144.0,2012.0,-37.85682,145.10873,918000.0,0,1,0,0,1,0,0,0,0,0,1
15496,15503,15511,5,2017,14.7,5.0,2.0,2.0,577.0,,1976.8846153846155,-37.85919,145.15852,1523500.0,1,0,0,0,1,0,0,0,0,1,0
15497,15504,15512,3,2017,14.7,3.0,1.0,1.0,612.0,,1976.8846153846155,-37.85586,145.15827,968000.0,1,0,0,0,1,0,0,0,0,1,0
15498,15505,15513,4,2017,14.7,4.0,2.0,2.0,724.0,,1976.8846153846155,-37.85646,145.14311,1580000.0,1,0,0,0,1,0,0,0,0,1,0
15500,15507,15515,2,2017,7.7,2.0,2.0,1.0,112.0,,1952.464864864865,-37.84085,145.05415,795000.0,0,1,0,0,1,0,0,0,1,0,0
15501,15508,15516,3,2017,7.7,3.0,1.0,3.0,715.0,,1952.464864864865,-37.84361,145.07099,1775000.0,1,0,0,0,0,0,0,1,1,0,0
15502,15509,15517,5,2017,7.7,5.0,3.0,2.0,844.0,203.0,1920.0,-37.84753,145.07198,2361000.0,1,0,0,0,0,0,1,0,0,1,0
15503,15510,15518,4,2017,7.7,4.0,2.0,4.0,336.0,,1952.464864864865,-37.826,145.0707,1900000.0,0,0,1,0,0,0,0,1,0,1,0
15506,15513,15521,3,2017,3.5,3.0,1.0,1.0,311.0,,1914.6486486486488,-37.78305,144.97268,1840000.0,1,0,0,1,0,0,0,0,1,0,0
15507,15514,15522,2,2017,10.1,2.0,1.0,1.0,431.0,,1972.4615384615386,-37.89785,145.05524,920000.0,1,0,0,0,1,0,0,0,1,0,0
15508,15515,15523,3,2017,10.1,3.0,2.0,2.0,557.0,200.0,1930.0,-37.89584,145.04741,1550000.0,1,0,0,0,0,0,0,1,1,0,0
15512,15519,15527,3,2017,34.9,3.0,2.0,2.0,509.0,125.0,1993.0,-38.09111,145.19084,500000.0,1,0,0,0,1,0,0,0,1,0,0
15513,15520,15528,3,2017,34.9,3.0,1.0,2.0,787.0,,1996.5263157894738,-38.10709,145.1744,561000.0,1,0,0,0,1,0,0,0,1,0,0
15515,15522,15530,1,2017,8.7,1.0,1.0,1.0,811.0,,1956.2931034482758,-37.89614,145.01323,295000.0,0,0,1,0,0,0,1,0,0,1,0
15516,15523,15531,3,2017,8.7,3.0,2.0,2.0,1956.2931034482758,135.0,1990.0,-37.90034,145.01283,1237000.0,0,1,0,0,1,0,0,0,0,1,0
15517,15524,15532,3,2017,11.7,3.0,1.0,1.0,280.0,,2000.0,-37.88486,145.10203,740000.0,1,0,0,1,0,0,0,0,0,1,0
15518,15525,15533,4,2017,17.9,4.0,2.0,2.0,806.0,,1977.0,-37.97245,145.07566,1120000.0,1,0,0,0,1,0,0,0,0,1,0
15520,15527,15535,3,2017,17.9,3.0,1.0,3.0,590.0,,1977.0,-37.95416,145.06781,1051000.0,1,0,0,1,0,0,0,0,0,1,0
15522,15529,15537,3,2017,17.9,3.0,1.0,2.0,627.0,,1977.0,-37.95668,145.06458,1170000.0,1,0,0,0,1,0,0,0,0,1,0
15523,15530,15538,3,2017,17.9,3.0,2.0,2.0,305.0,130.0,2000.0,-37.96836,145.06452,861000.0,0,1,0,0,1,0,0,0,1,0,0
15524,15531,15539,2,2017,17.9,2.0,1.0,2.0,215.0,,1980.0,-37.96597,145.07535,535000.0,0,0,1,0,1,0,0,0,0,1,0
15526,15533,15541,6,2017,16.7,6.0,3.0,4.0,726.0,,1972.9545454545455,-37.91945,145.1315,1361000.0,1,0,0,0,1,0,0,0,0,1,0
15527,15534,15542,3,2017,16.7,3.0,1.0,1.0,816.0,130.0,1965.0,-37.92027,145.12937,1462000.0,1,0,0,0,1,0,0,0,0,1,0
15528,15535,15543,3,2017,17.5,3.0,2.0,2.0,180.0,134.0,1976.5,-37.93898,145.13648,745000.0,1,0,0,0,1,0,0,0,1,0,0
15530,15537,15545,2,2017,6.7,2.0,1.0,1.0,1948.668292682927,,1948.668292682927,-37.74631,144.96347,421200.0,0,0,1,0,0,0,1,0,1,0,0
15533,15540,15548,3,2017,6.7,3.0,1.0,0.0,532.0,,1948.668292682927,-37.74751,144.96206,1100000.0,1,0,0,0,1,0,0,0,1,0,0
15538,15545,15553,3,2017,20.6,3.0,1.0,1.0,320.0,,1980.0,-37.60608,144.92841,365000.0,1,0,0,0,1,0,0,0,0,0,1
15539,15546,15554,4,2017,20.6,4.0,2.0,2.0,560.0,196.1,2007.0,-37.59943,144.91439,600000.0,1,0,0,0,1,0,0,0,1,0,0
15542,15549,15558,3,2017,23.0,3.0,1.0,1.0,420.0,,1972.3333333333333,-37.80106,145.28741,567000.0,1,0,0,0,1,0,0,0,1,0,0
15543,15550,15559,3,2017,23.0,3.0,2.0,1.0,864.0,,1972.3333333333333,-37.78481,145.26504,862000.0,1,0,0,0,1,0,0,0,0,0,1
15545,15552,15561,3,2017,23.0,3.0,2.0,2.0,319.0,,1972.3333333333333,-37.79408313131312,145.28265888888888,630000.0,1,0,0,0,1,0,0,0,0,1,0
15546,15553,15562,4,2017,23.0,4.0,2.0,2.0,841.0,196.0,2016.0,-37.76917,145.29265,820000.0,1,0,0,0,1,0,0,0,0,1,0
15547,15554,15563,6,2017,23.0,6.0,4.0,4.0,4413.0,,1978.5384615384614,-37.777,145.28113,1350000.0,1,0,0,1,0,0,0,0,0,1,0
15549,15556,15565,4,2017,23.0,4.0,2.0,3.0,660.0,,1978.5384615384614,-37.76436,145.2804,859000.0,1,0,0,0,1,0,0,0,1,0,0
15550,15557,15566,4,2017,24.7,4.0,1.0,1.0,951.0,,1974.04,-37.98121,145.21644,1071500.0,1,0,0,0,1,0,0,0,0,0,1
15551,15558,15567,4,2017,24.7,4.0,2.0,1.0,811.0,,1977.735294117647,-37.95187,145.21249,750000.0,1,0,0,1,0,0,0,0,0,0,1
15553,15560,15569,4,2017,22.2,4.0,2.0,2.0,840.0,237.0,1980.0,-37.97824,145.12949,1100000.0,1,0,0,0,1,0,0,0,0,1,0
15554,15561,15570,3,2017,22.2,3.0,2.0,2.0,702.0,,1982.142857142857,-37.97658,145.11887,980000.0,1,0,0,0,0,0,1,0,0,1,0
15555,15562,15571,4,2017,12.4,4.0,3.0,0.0,403.0,,1979.1531531531532,-37.77744,145.10416,1202000.0,0,1,0,0,1,0,0,0,1,0,0
15557,15564,15573,4,2017,12.4,4.0,2.0,2.0,280.0,200.0,2008.0,-37.79423,145.13696,1120000.0,1,0,0,1,0,0,0,0,1,0,0
15558,15565,15574,4,2017,12.4,4.0,2.0,2.0,493.0,,1979.1531531531532,-37.78457,145.10453,885000.0,0,0,1,0,1,0,0,0,1,0,0
15561,15568,15577,5,2017,14.3,5.0,3.0,2.0,365.0,,1981.1296296296296,-37.77821,145.1569,1500000.0,0,1,0,0,0,0,1,0,1,0,0
15563,15570,15579,4,2017,14.3,4.0,2.0,2.0,661.0,,1981.1296296296296,-37.77956,145.16645,1504000.0,1,0,0,0,1,0,0,0,1,0,0
15564,15571,15580,3,2017,14.3,3.0,2.0,1.0,236.0,145.0,1980.0,-37.78963,145.16973,850000.0,0,0,1,0,1,0,0,0,0,1,0
15566,15573,15582,4,2017,14.3,4.0,2.0,2.0,886.0,,1980.0,-37.75572,145.17625,1241000.0,1,0,0,0,1,0,0,0,0,1,0
15567,15574,15583,4,2017,14.3,4.0,3.0,2.0,284.0,180.0,2006.0,-37.79773,145.15141,1125000.0,1,0,0,1,0,0,0,0,0,1,0
15570,15577,15586,3,2017,8.9,3.0,1.0,2.0,1143.0,,1951.90625,-37.76774,145.05303,2270000.0,1,0,0,0,0,0,0,1,0,1,0
15571,15578,15587,3,2017,1.3,3.0,1.0,0.0,118.0,177.0,1890.0,-37.81351,144.98804,1875000.0,1,0,0,1,0,0,0,0,1,0,0
15572,15579,15588,2,2017,1.3,2.0,2.0,1.0,87.0,115.0,2005.0,-37.81803,144.9892,1350000.0,0,1,0,0,1,0,0,0,0,0,1
15573,15580,15589,3,2017,7.2,3.0,1.0,0.0,377.0,133.0,1915.0,-37.88783,145.01324,1460000.0,1,0,0,0,0,0,1,0,0,1,0
15574,15581,15590,2,2017,7.2,2.0,1.0,1.0,1172.0,69.0,1970.0,-37.88533,145.01049,550000.0,0,0,1,0,1,0,0,0,0,1,0
15576,15583,15592,4,2017,18.0,4.0,3.0,2.0,903.0,,1980.3823529411766,-37.7018,145.15629,840000.0,1,0,0,0,0,0,1,0,1,0,0
15577,15584,15593,4,2017,18.0,4.0,2.0,2.0,816.0,243.0,1966.0,-37.72308,145.14011,1065000.0,1,0,0,0,0,0,1,0,1,0,0
15579,15586,15595,4,2017,18.0,4.0,2.0,3.0,1004.0,184.0,1985.0,-37.69999,145.1617,977500.0,1,0,0,0,1,0,0,0,0,1,0
15580,15587,15596,3,2017,18.0,3.0,2.0,2.0,214.0,,1980.3823529411766,-37.70479,145.1573,755000.0,0,1,0,0,1,0,0,0,0,1,0
15581,15588,15597,4,2017,18.0,4.0,2.0,2.0,838.0,,1980.3823529411766,-37.69568,145.15787,810000.0,1,0,0,0,1,0,0,0,0,0,1
15582,15589,15598,4,2017,18.0,4.0,2.0,2.0,781.0,,1970.0,-37.71021,145.16651,861000.0,1,0,0,0,1,0,0,0,0,1,0
15584,15591,15600,2,2017,7.2,2.0,1.0,1.0,1953.7423312883436,87.0,1935.0,-37.8835,144.99549,810000.0,0,0,1,0,1,0,0,0,1,0,0
15586,15593,15602,2,2017,7.2,2.0,1.0,1.0,226.0,,1953.7423312883436,-37.88132,144.99013,1255000.0,1,0,0,1,0,0,0,0,0,1,0
15587,15594,15603,2,2017,7.2,2.0,1.0,1.0,605.0,,1970.0,-37.87987,144.99252,550000.0,0,0,1,0,0,0,0,1,0,0,1
15588,15595,15604,2,2017,7.2,2.0,1.0,1.0,1953.7423312883436,74.0,1960.0,-37.88042,144.9818,543000.0,0,0,1,0,1,0,0,0,0,1,0
15589,15596,15605,4,2017,7.2,4.0,3.0,2.0,142.0,,2013.0,-37.87156,144.98605,1950000.0,0,1,0,0,0,0,0,1,0,0,1
15591,15598,15607,4,2017,19.6,4.0,1.0,3.0,558.0,159.0,1980.0,-37.64666,145.03062,660000.0,1,0,0,0,0,0,1,0,0,1,0
15594,15601,15610,3,2017,19.6,3.0,2.0,2.0,420.0,190.0,2012.0,-37.62145,145.01051,568000.0,1,0,0,0,1,0,0,0,1,0,0
15595,15602,15611,4,2017,19.6,4.0,2.0,2.0,656.0,166.0,1980.0,-37.63878,145.05577,680000.0,1,0,0,0,1,0,0,0,0,1,0
15598,15605,15614,2,2017,7.5,2.0,1.0,1.0,921.0,84.0,1970.0,-37.74904,144.90668,580000.0,0,0,1,0,1,0,0,0,1,0,0
15599,15606,15615,4,2017,7.5,4.0,2.0,2.0,1963.5027322404371,142.0,2003.0,-37.74541,144.89844,970000.0,0,1,0,0,1,0,0,0,1,0,0
15600,15607,15616,3,2017,7.5,3.0,3.0,2.0,255.0,,2007.0,-37.7468,144.92033,1100000.0,1,0,0,0,0,0,0,1,0,1,0
15601,15608,15617,2,2017,7.5,2.0,1.0,1.0,1856.0,,1963.5027322404371,-37.76,144.91439,485000.0,0,0,1,0,1,0,0,0,1,0,0
15602,15609,15618,2,2017,7.5,2.0,1.0,1.0,337.0,122.0,1940.0,-37.7545,144.91194,1195000.0,1,0,0,0,1,0,0,0,1,0,0
