,level_0,index,Rooms,Date,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Type(h),Type(t),Type(u),Method(S),Method(SP),Method(PI),Method(VB),Method(SA),big,medium,small,Price
5139,9552,9552,3,2017,19.6,3.0,2.0,2.0,420.0,190.0,2012.0,-37.62145,145.01051,1,0,0,0,1,0,0,0,1,0,0,619120.0
5140,9553,9553,4,2017,19.6,4.0,2.0,2.0,656.0,166.0,1980.0,-37.63878,145.05577,1,0,0,0,1,0,0,0,0,1,0,741200.0
5141,9554,9554,2,2017,7.5,2.0,1.0,1.0,921.0,84.0,1970.0,-37.74904,144.90668,0,0,1,0,1,0,0,0,1,0,0,632200.0
5142,9555,9555,4,2017,7.5,4.0,2.0,2.0,1963.502732240437,142.0,2003.0,-37.74541,144.89844,0,1,0,0,1,0,0,0,1,0,0,1057300.0
5143,9558,9558,2,2017,7.5,2.0,1.0,1.0,337.0,122.0,1940.0,-37.7545,144.91194,1,0,0,0,1,0,0,0,1,0,0,1302550.0
5144,9559,9559,4,2017,7.5,4.0,1.0,3.0,616.0,170.0,1900.0,-37.75728,144.90723,1,0,0,1,0,0,0,0,0,1,0,1258950.0
5145,9560,9560,3,2017,8.2,3.0,2.0,1.0,161.0,149.0,2012.0,-37.73566,144.89368,0,1,0,1,0,0,0,0,0,0,1,872000.0000000001
5146,9563,9563,5,2017,13.1,5.0,2.0,2.0,737.0,194.0,1990.0,-37.71729,144.96403,1,0,0,0,1,0,0,0,1,0,0,1109620.0
5147,9564,9564,5,2017,24.8,5.0,3.0,2.0,836.0,789.0,2001.0,-37.8801,145.26011,1,0,0,0,1,0,0,0,0,0,1,1199000.0
5148,9565,9565,3,2017,2.1,3.0,2.0,1.0,60.0,200.0,1950.0,-37.79714,144.97596,1,0,0,0,1,0,0,0,1,0,0,1519460.0
5149,9566,9566,3,2017,3.6,3.0,2.0,0.0,251.0,180.0,1920.870588235294,-37.77626,144.98035,1,0,0,0,0,0,0,1,1,0,0,1744000.0000000002
5150,9569,9569,1,2017,5.1,1.0,1.0,1.0,1015.0,46.0,1970.0,-37.78778,144.89037,0,0,1,0,0,1,0,0,0,0,1,261600.00000000003
5151,9571,9571,1,2017,5.1,1.0,1.0,0.0,1958.109589041096,53.0,1888.0,-37.80376,144.89862,0,0,1,1,0,0,0,0,0,1,0,337900.0
5152,9575,9575,3,2017,45.9,3.0,1.0,2.0,665.0,110.0,1930.0,-37.48701,144.58567,1,0,0,0,0,1,0,0,0,1,0,588600.0
5153,9576,9576,5,2017,12.9,5.0,2.0,3.0,551.0,221.0,1975.0,-37.68329,144.89302,1,0,0,0,1,0,0,0,1,0,0,753190.0
5154,9581,9581,3,2017,16.7,4.0,2.0,2.0,1590.0,292.0,1992.0,-37.86957,145.17544,1,0,0,1,0,0,0,0,0,0,1,3331040.0000000005
5155,9583,9583,5,2017,16.7,6.0,3.0,2.0,662.0,119.0,1960.0,-37.87853,145.15542,1,0,0,1,0,0,0,0,1,0,0,2888500.0
5156,9584,9584,3,2017,16.7,3.0,2.0,2.0,1980.206896551724,133.0,2002.0,-37.89873,145.15072,0,1,0,0,1,0,0,0,0,1,0,713950.0
5157,9585,9585,3,2017,16.7,3.0,2.0,2.0,648.0,181.0,1980.0,-37.88255,145.14727,1,0,0,0,1,0,0,0,0,1,0,1689500.0000000002
5158,9587,9587,3,2017,11.2,3.0,1.0,2.0,697.0,131.27,1960.0,-37.69795,144.94285,1,0,0,0,1,0,0,0,0,1,0,850200.0000000001
5159,9589,9589,4,2017,11.2,4.0,1.0,3.0,697.0,133.0,1960.0,-37.70159,144.93948,1,0,0,0,1,0,0,0,0,1,0,850200.0000000001
5160,9590,9590,4,2017,12.9,4.0,2.0,4.0,474.0,210.0,2000.0,-37.70626,144.89551,1,0,0,0,1,0,0,0,1,0,0,1030050.0000000001
5161,9591,9591,4,2017,20.4,3.0,2.0,2.0,538.0,154.0,2000.0,-37.6499,144.9013,1,0,0,0,1,0,0,0,1,0,0,703050.0
5162,9594,9594,3,2017,32.3,3.0,2.0,4.0,604.0,167.87,1995.0,-38.00305,145.2729,1,0,0,0,1,0,0,0,0,0,1,655090.0
5163,9595,9595,3,2017,13.8,3.0,2.0,2.0,1966.95,99.0,2005.0,-37.93538,145.00224,0,0,1,0,1,0,0,0,0,1,0,1057300.0
5164,9601,9601,4,2017,5.3,4.0,2.0,4.0,1690.0,284.0,1863.0,-37.82652,145.03052,1,0,0,0,1,0,0,0,0,0,1,8338500.000000001
5165,9602,9602,1,2017,5.3,1.0,1.0,1.0,1946.548717948718,53.0,1970.0,-37.82538,145.02546,0,0,1,0,1,0,0,0,0,0,1,408750.00000000006
5166,9604,9604,2,2017,5.3,2.0,2.0,2.0,6996.0,136.0,2000.0,-37.82712,145.02427,0,0,1,0,1,0,0,0,1,0,0,1177200.0
5167,9606,9606,5,2017,6.2,5.0,3.0,2.0,572.0,274.0,2000.0,-37.81936,145.05131,1,0,0,1,0,0,0,0,0,1,0,3111950.0
5168,9607,9607,4,2017,6.2,4.0,3.0,3.0,1116.0,304.0,1984.0,-37.84283,145.05178,1,0,0,1,0,0,0,0,0,1,0,3547950.0000000005
5169,9611,9611,4,2017,8.9,4.0,2.0,2.0,264.0,140.0,2000.0,-37.74352,145.08082,0,1,0,0,1,0,0,0,0,1,0,902520.0000000001
5170,9612,9612,4,2017,8.9,4.0,1.0,2.0,630.0,237.0,1950.0,-37.74863,145.07202,1,0,0,0,1,0,0,0,1,0,0,1340700.0
5171,9613,9613,3,2017,8.8,3.0,1.0,2.0,290.0,105.0,1950.0,-37.7368,145.05048,1,0,0,0,1,0,0,0,0,0,1,643100.0
5172,9618,9618,3,2017,18.4,3.0,2.0,4.0,615.0,115.0,1987.7978723404256,-37.86659,144.69959,1,0,0,0,1,0,0,0,1,0,0,604950.0
5173,9620,9620,3,2017,12.3,3.0,1.0,2.0,501.0,180.0,1963.75,-37.90805,145.10684,1,0,0,0,1,0,0,0,1,0,0,1192242.0
5174,9621,9621,4,2017,12.3,4.0,1.0,2.0,603.0,151.0,1960.0,-37.90822,145.11146,1,0,0,0,1,0,0,0,1,0,0,1248050.0
5175,9623,9623,3,2017,15.5,3.0,1.0,4.0,802.0,183.97,1978.0,-37.72343,144.81411,1,0,0,0,0,0,0,1,0,1,0,599500.0
5176,9628,9628,2,2017,3.4,2.0,2.0,1.0,2135.0,90.0,2010.0,-37.79561,144.93499,0,0,1,0,0,0,1,0,1,0,0,795700.0000000001
5177,9629,9629,1,2017,3.4,1.0,1.0,1.0,1962.7978723404256,60.0,2001.0,-37.78993,144.92306,0,0,1,0,0,0,1,0,0,1,0,427280.00000000006
5178,9630,9630,2,2017,3.4,2.0,1.0,0.0,147.0,95.0,1890.0,-37.79067,144.92844,1,0,0,0,1,0,0,0,0,1,0,1253500.0
5179,9631,9631,4,2017,3.4,4.0,2.0,0.0,199.0,96.0,1982.0,-37.7916,144.92855,1,0,0,0,0,0,1,0,0,1,0,1542350.0
5180,9633,9633,5,2017,5.4,5.0,4.0,2.0,769.0,285.0,1940.0,-37.81143,145.03723,1,0,0,1,0,0,0,0,0,1,0,3460750.0000000005
5181,9636,9636,5,2017,12.1,5.0,3.0,2.0,544.0,40.0,1968.923076923077,-37.71499,145.02967,1,0,0,0,1,0,0,0,1,0,0,1362500.0
5182,9638,9638,3,2017,16.3,3.0,1.0,2.0,679.0,130.0,1965.0,-37.67304,145.03397,1,0,0,0,1,0,0,0,0,1,0,695420.0
5183,9643,9643,4,2017,8.4,4.0,3.0,4.0,960.0,325.0,1910.0,-37.87605,145.05563,1,0,0,1,0,0,0,0,0,1,0,2746800.0
5184,9644,9644,1,2017,4.3,1.0,1.0,1.0,887.0,45.0,1972.0,-37.76878,144.89197,0,0,1,0,1,0,0,0,0,0,1,328090.0
5185,9646,9646,2,2017,0.0,2.0,1.0,1.0,1985.660377358491,113.0,1999.0,-37.81317,144.95452,0,0,1,0,0,0,0,1,0,0,1,806600.0000000001
5186,9647,9647,4,2017,31.7,4.0,2.0,2.0,642.0,199.5,2004.0,-37.69159,144.5864,1,0,0,0,1,0,0,0,0,0,1,457800.00000000006
5187,9649,9649,3,2017,20.0,3.0,2.0,2.0,435.0,141.0,1980.0,-37.97889,145.0745,0,1,0,0,1,0,0,0,0,0,1,1145590.0
5188,9652,9652,2,2017,20.0,2.0,1.0,1.0,101.0,300.0,1990.0,-37.98558,145.05966,0,0,1,0,1,0,0,0,0,1,0,719400.0
5189,9657,9657,4,2017,17.9,4.0,2.0,2.0,612.0,236.0,2013.0,-37.65478,145.05199,1,0,0,0,1,0,0,0,1,0,0,942850.0000000001
5190,9658,9658,4,2017,17.2,4.0,1.0,1.0,842.0,160.0,1950.0,-37.81235,145.19756,1,0,0,0,1,0,0,0,0,1,0,1419180.0
5191,9659,9659,3,2017,17.2,3.0,2.0,2.0,343.0,130.0,2010.0,-37.82158,145.21129,0,1,0,0,0,0,0,1,0,1,0,872000.0000000001
5192,9660,9660,3,2017,6.2,3.0,2.0,2.0,596.0,203.0,1950.0,-37.76086,144.90497,1,0,0,0,0,0,1,0,0,1,0,2016500.0000000002
5193,9661,9661,1,2017,6.2,1.0,1.0,0.0,1946.472972972973,29.0,2012.0,-37.77154,144.91597,0,0,1,0,1,0,0,0,1,0,0,241980.00000000003
5194,9664,9664,3,2017,26.5,3.0,1.0,2.0,484.0,102.0,1970.0,-37.78454,145.33073,1,0,0,0,1,0,0,0,0,0,1,633290.0
5195,9666,9666,4,2017,21.5,4.0,2.0,2.0,603.0,194.0,2004.0,-38.00549,145.10372,1,0,0,0,0,0,1,0,1,0,0,1253500.0
5196,9669,9669,4,2017,14.2,4.0,3.0,2.0,708.0,150.0,1960.0,-37.89187,145.11049,1,0,0,0,0,0,1,0,0,1,0,1473680.0
5197,9672,9672,4,2017,14.2,4.0,3.0,2.0,720.0,249.0,1960.0,-37.87833,145.13731,1,0,0,0,1,0,0,0,1,0,0,1883520.0000000002
5198,9673,9673,4,2017,18.8,4.0,4.0,2.0,905.0,446.0,1980.1136363636365,-37.9319,145.20164,1,0,0,0,1,0,0,0,1,0,0,2180000.0
5199,9677,9677,4,2017,18.8,4.0,2.0,4.0,726.0,165.0,1960.0,-37.93058,145.16308,1,0,0,0,1,0,0,0,0,1,0,983180.0000000001
5200,9680,9680,3,2017,10.1,3.0,1.0,2.0,627.0,132.0,1930.0,-37.89561,145.07502,1,0,0,0,1,0,0,0,1,0,0,1701490.0000000002
5201,9682,9682,3,2017,10.4,3.0,1.0,4.0,646.0,150.0,1950.0,-37.7415,144.88923,1,0,0,0,1,0,0,0,1,0,0,1417000.0
5202,9683,9683,4,2017,10.4,4.0,3.0,2.0,564.0,500.0,1982.4117647058824,-37.73666,144.87725,1,0,0,0,1,0,0,0,1,0,0,1908590.0000000002
5203,9693,9693,3,2017,16.7,3.0,1.0,1.0,390.0,118.0,1970.0,-37.90354,145.14394,0,0,1,0,1,0,0,0,1,0,0,915600.0000000001
5204,9694,9694,4,2017,15.4,4.0,3.0,2.0,616.0,212.0,1975.0294117647056,-37.8124,145.18411,1,0,0,0,1,0,0,0,1,0,0,1558700.0
5205,9696,9696,5,2017,15.4,5.0,3.0,2.0,766.0,274.0,1970.0,-37.81113,145.17681,1,0,0,0,0,0,1,0,1,0,0,1155400.0
5206,9698,9698,3,2017,11.2,3.0,1.0,1.0,722.0,115.0,1960.0,-37.71433,144.90616,1,0,0,0,0,0,1,0,1,0,0,915600.0000000001
5207,9699,9699,4,2017,11.2,4.0,2.0,4.0,553.0,190.0,2001.0,-37.71328,144.90585,1,0,0,0,0,0,1,0,0,1,0,1168357.9200000002
5208,9700,9700,2,2017,11.2,2.0,2.0,1.0,208.0,127.0,2010.0,-37.71679,144.90901,0,1,0,0,1,0,0,0,0,1,0,861100.0000000001
5209,9701,9701,3,2017,12.3,3.0,2.0,1.0,200.0,130.0,2013.0,-37.91017,145.11488,0,1,0,0,1,0,0,0,0,1,0,893800.0000000001
5210,9702,9702,3,2017,15.5,3.0,1.0,2.0,673.0,101.0,1950.0,-37.91693,145.08739,1,0,0,0,1,0,0,0,1,0,0,1328165.0
5211,9703,9703,2,2017,11.4,2.0,1.0,1.0,126.0,75.45,1970.0,-37.90552,145.03087,1,0,0,0,1,0,0,0,0,1,0,757550.0
5212,9704,9704,3,2017,21.5,3.0,2.0,2.0,454.0,122.0,1950.0,-37.99443,145.0885,1,0,0,0,1,0,0,0,0,1,0,1024600.0000000001
5213,9705,9705,4,2017,21.5,4.0,2.0,2.0,597.0,150.0,1970.0,-37.99232,145.08469,1,0,0,0,0,0,1,0,0,1,0,1417000.0
5214,9709,9709,3,2017,8.5,3.0,2.0,4.0,689.0,165.5,1950.0,-37.73072,144.94829,1,0,0,0,1,0,0,0,1,0,0,1306910.0
5215,9712,9712,3,2017,3.5,3.0,2.0,2.0,104.0,146.0,2015.0,-37.83165,144.94411,0,1,0,0,1,0,0,0,0,1,0,1512920.0
5216,9717,9717,1,2017,4.6,1.0,1.0,1.0,1934.736111111111,44.0,2015.0,-37.85012,144.99225,0,0,1,0,0,0,1,0,0,0,1,479600.00000000006
5217,9719,9719,4,2017,4.6,4.0,2.0,2.0,291.0,263.5,1890.0,-37.84961,145.00248,1,0,0,0,0,0,0,1,0,1,0,2507000.0
5218,9723,9723,4,2017,8.4,4.0,1.0,1.0,313.0,113.0,1950.0,-37.74955,145.00949,1,0,0,1,0,0,0,0,0,1,0,915600.0000000001
5219,9724,9724,3,2017,12.0,3.0,1.0,1.0,178.0,100.0,2009.0,-37.70985,145.02073,0,0,1,0,1,0,0,0,1,0,0,555900.0
5220,9728,9728,3,2017,12.0,3.0,1.0,2.0,893.0,103.0,1940.0,-37.69964,145.00945,1,0,0,1,0,0,0,0,1,0,0,850200.0000000001
5221,9730,9730,3,2017,2.4,3.0,2.0,1.0,124.0,123.0,2008.0,-37.8147,145.00852,0,1,0,0,1,0,0,0,1,0,0,1367950.0
5222,9731,9731,2,2017,2.4,2.0,1.0,1.0,110.0,72.0,1890.0,-37.82324,145.01331,1,0,0,0,1,0,0,0,0,1,0,1389750.0
5223,9732,9732,3,2017,2.4,3.0,2.0,2.0,134.0,149.0,2007.0,-37.81186,144.99472,1,0,0,0,1,0,0,0,0,1,0,1220800.0
5224,9733,9733,3,2017,2.4,3.0,2.0,1.0,105.0,110.0,1997.0,-37.82146,145.00203,1,0,0,0,1,0,0,0,0,1,0,1297100.0
5225,9735,9735,3,2017,2.4,3.0,3.0,3.0,81.0,81.0,2000.0,-37.82622,144.99879,1,0,0,0,1,0,0,0,0,1,0,1553250.0
5226,9739,9739,4,2017,21.3,4.0,2.0,1.0,842.0,135.0,1960.0,-37.81109,145.25738,1,0,0,0,1,0,0,0,1,0,0,1280750.0
5227,9740,9740,3,2017,19.9,3.0,2.0,2.0,306.0,127.0,1997.0,-37.80384,145.22562,1,0,0,0,0,0,1,0,0,0,1,822950.0000000001
5228,9742,9742,4,2017,23.5,4.0,2.0,2.0,502.0,320.0,2003.0,-37.92985,145.25184,1,0,0,0,0,0,1,0,1,0,0,1096322.0
5229,9749,9749,3,2017,5.1,3.0,1.0,1.0,252.0,120.0,1937.1846153846157,-37.80552,144.88889,1,0,0,0,0,0,1,0,0,1,0,981000.0000000001
5230,9750,9750,4,2017,34.7,4.0,2.0,1.0,534.0,152.0,2002.0,-38.09083,145.20139,1,0,0,0,0,0,1,0,1,0,0,605710.8200000001
5231,9751,9751,3,2017,1.9,3.0,2.0,3.0,1926.4130434782608,113.0,2001.0,-37.83185,144.96817,0,0,1,0,1,0,0,0,0,1,0,1362500.0
5232,9752,9752,1,2017,1.9,1.0,1.0,1.0,1926.4130434782608,53.0,2000.0,-37.83087,144.96864,1,0,0,0,1,0,0,0,0,1,0,444175.00000000006
5233,9755,9755,2,2017,0.7,2.0,1.0,1.0,8888.0,77.0,1994.0,-37.82481,144.96669,0,0,1,0,1,0,0,0,0,1,0,700325.0
5234,9757,9757,3,2017,14.0,3.0,1.0,1.0,160.0,129.0,2000.0,-37.73915,144.80289,0,1,0,0,1,0,0,0,1,0,0,501400.00000000006
5235,9758,9758,3,2017,14.0,3.0,1.0,1.0,582.0,116.0,1960.0,-37.74538,144.79216,1,0,0,1,0,0,0,0,0,0,1,664900.0
5236,9760,9760,3,2017,14.0,3.0,1.0,1.0,388.0,95.0,1992.0,-37.73163,144.80697,0,0,1,0,1,0,0,0,0,1,0,545000.0
5237,9761,9761,2,2017,5.0,2.0,1.0,1.0,1123.0,84.0,1920.0,-37.86736,144.98391,0,0,1,0,1,0,0,0,1,0,0,670350.0
5238,9762,9762,3,2017,31.7,3.0,1.0,6.0,639.0,120.0,1990.0,-37.56291,144.72848,1,0,0,0,0,0,1,0,0,1,0,495950.00000000006
5239,9764,9764,3,2017,10.5,3.0,1.0,2.0,459.0,114.0,1970.0,-37.78519,144.83651,1,0,0,0,0,0,0,1,0,0,1,882900.0000000001
5240,9765,9765,3,2017,10.5,3.0,1.0,2.0,631.0,115.0,1965.0,-37.78956,144.84526,1,0,0,0,1,0,0,0,0,1,0,877450.0000000001
5241,9767,9767,2,2017,10.2,2.0,1.0,1.0,1501.0,84.0,1960.0,-37.81665,145.10043,0,0,1,0,1,0,0,0,1,0,0,879630.0000000001
5242,9769,9769,3,2017,18.0,3.0,2.0,1.0,338.0,114.0,2000.0,-37.705,144.75759,1,0,0,0,1,0,0,0,0,1,0,513390.00000000006
5243,9770,9770,3,2017,18.0,3.0,2.0,2.0,431.0,431.0,2008.0,-37.7209,144.75053,1,0,0,0,1,0,0,0,1,0,0,608220.0
5244,9771,9771,5,2017,15.5,5.0,2.0,2.0,663.0,230.0,1996.0,-37.69496,144.79511,1,0,0,0,1,0,0,0,1,0,0,850200.0000000001
5245,9773,9773,4,2017,15.5,4.0,2.0,2.0,457.0,585.0,1987.842105263158,-37.76951,145.16182,1,0,0,0,1,0,0,0,1,0,0,2180000.0
5246,9774,9774,3,2017,12.4,3.0,2.0,1.0,673.0,150.0,1965.0,-37.75965,145.09937,1,0,0,0,1,0,0,0,1,0,0,1351600.0
5247,9775,9775,2,2017,7.0,2.0,1.0,1.0,1956.321167883212,103.0,2010.0,-37.75267,145.00362,0,1,0,0,1,0,0,0,0,1,0,824040.0000000001
5248,9780,9780,4,2017,17.2,4.0,2.0,2.0,651.0,187.0,1975.0,-37.84842,145.1816,1,0,0,0,0,0,0,1,0,1,0,1144500.0
5249,9782,9782,3,2017,8.9,3.0,2.0,2.0,541.0,540.0,1960.0,-37.73136,145.09562,1,0,0,0,0,1,0,0,1,0,0,1024600.0000000001
5250,9788,9788,3,2017,14.7,3.0,2.0,2.0,1025.0,195.0,1970.0,-37.90188,144.65138,1,0,0,0,0,0,1,0,0,1,0,904700.0000000001
5251,9791,9791,3,2017,3.0,3.0,2.0,1.0,92.0,116.0,2004.0,-37.79683,144.99586,1,0,0,0,1,0,0,0,1,0,0,931950.0000000001
5252,9796,9796,2,2017,3.0,2.0,1.0,0.0,324.0,58.0,1930.0,-37.84469,144.95578,0,0,1,1,0,0,0,0,0,1,0,746650.0
5253,9799,9799,1,2017,5.7,1.0,1.0,1.0,60.0,40.0,1970.0,-37.78469,145.03239,1,0,0,0,0,0,0,1,1,0,0,359700.0
5254,9803,9803,3,2017,4.3,3.0,2.0,1.0,150.0,125.0,1990.0,-37.77639,144.91666,1,0,0,0,1,0,0,0,0,1,0,1100900.0
5255,9805,9805,3,2017,4.3,3.0,1.0,0.0,196.0,102.0,1900.0,-37.77552,144.92022,1,0,0,0,1,0,0,0,0,1,0,1079100.0
5256,9811,9811,4,2017,9.5,4.0,2.0,2.0,344.0,235.0,2004.0,-37.75861,144.86687,1,0,0,0,1,0,0,0,0,1,0,842570.0000000001
5257,9813,9813,5,2017,7.9,5.0,3.0,2.0,646.0,35.0,1967.9453125,-37.81369,145.09486,1,0,0,1,0,0,0,0,1,0,0,2376200.0
5258,9815,9815,5,2017,9.7,5.0,3.0,2.0,836.0,168.0,1970.0,-37.78839,145.07076,1,0,0,0,0,0,0,1,1,0,0,3488000.0000000005
5259,9817,9817,4,2017,23.2,4.0,2.0,2.0,1094.0,197.0,1973.142857142857,-37.85757,145.2615,1,0,0,0,1,0,0,0,0,1,0,1122700.0
5260,9820,9820,3,2017,13.8,3.0,2.0,3.0,722.0,736.0,1976.4114832535888,-37.93179,145.06957,1,0,0,0,1,0,0,0,0,1,0,1536900.0
5261,9822,9822,4,2017,13.8,4.0,3.0,2.0,933.0,107.0,1960.0,-37.91954,145.07637,1,0,0,0,1,0,0,0,1,0,0,1978350.0000000002
5262,9823,9823,3,2017,13.8,3.0,1.0,2.0,580.0,129.0,1950.0,-37.90984,145.08001,1,0,0,0,0,0,1,0,0,1,0,1335250.0
5263,9824,9824,3,2017,35.2,3.0,2.0,2.0,703.0,153.0,1980.0,-38.03062,145.35951,1,0,0,0,1,0,0,0,0,1,0,752100.0
5264,9825,9825,3,2017,13.4,3.0,1.0,1.0,335.0,110.0,1960.0,-37.82876,145.13809,1,0,0,1,0,0,0,0,0,1,0,959200.0000000001
5265,9828,9828,3,2017,13.4,3.0,1.0,2.0,579.0,126.0,1960.0,-37.83831,145.13985,1,0,0,0,1,0,0,0,0,1,0,1377760.0
5266,9831,9831,2,2017,8.6,2.0,1.0,2.0,567.0,74.0,1950.0,-37.7877,144.84757,1,0,0,0,0,0,0,1,0,1,0,621300.0
5267,9832,9832,3,2017,10.5,3.0,2.0,2.0,697.0,183.0,1991.0,-37.92829,145.00281,1,0,0,0,0,0,1,0,0,1,0,2893950.0
5268,9833,9833,3,2017,10.5,3.0,2.0,3.0,289.0,371.6122,1960.1818181818185,-37.92576,144.99233,0,1,0,0,0,0,1,0,0,1,0,3569750.0000000005
5269,9835,9835,4,2017,10.3,4.0,2.0,2.0,725.0,300.0,2000.0,-37.92884,145.01518,1,0,0,0,1,0,0,0,0,1,0,2752250.0
5270,9836,9836,3,2017,10.3,3.0,1.0,2.0,684.0,77.0,1940.0,-37.90514,145.02524,1,0,0,0,0,0,0,1,0,1,0,1417000.0
5271,9837,9837,3,2017,5.2,3.0,1.0,1.0,406.0,156.0,1900.0,-37.77655,144.96325,1,0,0,1,0,0,0,0,0,1,0,1389750.0
5272,9840,9840,3,2017,5.2,3.0,1.0,0.0,186.0,101.0,1890.0,-37.76227,144.95649,1,0,0,0,1,0,0,0,1,0,0,1312360.0
5273,9842,9842,4,2017,5.2,4.0,2.0,2.0,645.0,217.0,1950.0,-37.76097,144.93933,1,0,0,0,0,0,1,0,0,1,0,1382120.0
5274,9843,9843,3,2017,5.2,3.0,1.0,2.0,613.0,112.0,1950.0,-37.76883,144.94592,1,0,0,0,1,0,0,0,0,1,0,1575050.0
5275,9851,9851,3,2017,1.6,3.0,1.0,0.0,96.0,80.0,1910.0,-37.79674,144.96563,1,0,0,1,0,0,0,0,1,0,0,1090000.0
5276,9857,9857,5,2017,14.8,5.0,5.0,4.0,688.0,490.0,2006.0,-37.74281,144.72513,1,0,0,0,0,0,1,0,0,1,0,1253500.0
5277,9860,9860,4,2017,8.7,4.0,2.0,2.0,627.0,185.0,1925.0,-37.89918,145.01679,1,0,0,0,0,0,0,1,0,1,0,1853000.0000000002
5278,9862,9862,4,2017,27.0,4.0,2.0,2.0,536.0,202.0,1985.0,-38.03526,145.13286,1,0,0,0,1,0,0,0,0,1,0,797880.0000000001
5279,9863,9863,3,2017,17.9,3.0,1.0,1.0,366.0,121.0,1970.0,-37.96877,145.07484,1,0,0,0,0,0,1,0,0,1,0,872000.0000000001
5280,9864,9864,3,2017,17.9,3.0,1.0,2.0,533.0,135.0,1965.0,-37.96257,145.08252,1,0,0,0,1,0,0,0,1,0,0,955930.0000000001
5281,9866,9866,3,2017,17.9,3.0,1.0,2.0,537.0,120.0,1965.0,-37.96388,145.07807,1,0,0,0,1,0,0,0,1,0,0,981000.0000000001
5282,9869,9869,3,2017,16.7,3.0,2.0,1.0,318.0,103.0,2000.0,-37.91712,145.13625,0,0,1,0,0,0,1,0,0,1,0,850200.0000000001
5283,9871,9871,4,2017,6.7,4.0,2.0,2.0,441.0,255.0,2002.0,-37.73572,144.97256,1,0,0,1,0,0,0,0,1,0,0,1111800.0
5284,9872,9872,2,2017,6.7,2.0,1.0,1.0,476.0,97.0,1930.0,-37.73883,144.95321,1,0,0,0,1,0,0,0,1,0,0,1085640.0
5285,9873,9873,2,2017,2.0,2.0,1.0,0.0,151.0,88.0,1900.0,-37.79853,144.99256,1,0,0,0,0,0,1,0,1,0,0,1193550.0
5286,9874,9874,5,2017,20.6,5.0,3.0,2.0,646.0,199.73,2003.549668874172,-37.59902,144.92517,1,0,0,1,0,0,0,0,0,1,0,741200.0
5287,9875,9875,4,2017,20.6,4.0,2.0,2.0,479.0,166.0,2009.0,-37.57005,144.91909,1,0,0,0,1,0,0,0,1,0,0,536280.0
5288,9876,9876,3,2017,20.6,3.0,2.0,2.0,263.0,165.0,2008.0,-37.57307,144.92513,1,0,0,0,1,0,0,0,1,0,0,463250.00000000006
5289,9879,9879,4,2017,23.0,4.0,3.0,2.0,907.0,170.0,1970.0,-37.79636,145.29351,1,0,0,0,0,0,0,1,0,1,0,937400.0000000001
5290,9887,9887,3,2017,22.2,3.0,2.0,1.0,526.0,189.0,1980.0,-37.98217,145.14061,1,0,0,0,0,0,1,0,1,0,0,873090.0000000001
5291,9888,9888,5,2017,22.2,5.0,3.0,2.0,619.0,153.0,1975.0,-37.97545,145.12054,1,0,0,0,1,0,0,0,1,0,0,1040950.0000000001
5292,9893,9893,3,2017,18.0,3.0,1.0,2.0,768.0,122.0,1985.0,-37.69031,145.14557,1,0,0,0,1,0,0,0,0,1,0,1054575.0
5293,9894,9894,4,2017,18.0,4.0,2.0,2.0,786.0,206.0,1980.0,-37.70257,145.14995,1,0,0,1,0,0,0,0,0,1,0,970100.0000000001
5294,9895,9895,3,2017,7.2,3.0,2.0,2.0,188.0,185.0,2010.0,-37.87818,144.98532,1,0,0,0,0,0,0,1,0,1,0,1962000.0000000002
5295,9898,9898,2,2017,7.5,2.0,1.0,1.0,1963.502732240437,67.0,1965.0,-37.75122,144.91805,0,0,1,0,0,0,0,1,0,1,0,446900.00000000006
5296,9899,9899,3,2017,7.5,3.0,2.0,1.0,223.0,146.0,2002.0,-37.74566,144.89346,0,0,1,0,1,0,0,0,0,1,0,1013700.0000000001
5297,9902,9902,2,2017,13.1,2.0,1.0,2.0,665.0,30.0,1973.57,-37.70673,144.97108,1,0,0,0,1,0,0,0,1,0,0,829490.0000000001
5298,9903,9903,3,2017,13.1,3.0,1.0,4.0,616.0,94.0,1960.0,-37.71245,144.97059,1,0,0,0,0,0,0,1,0,1,0,708500.0
5299,9904,9904,2,2017,2.1,2.0,1.0,1.0,470.0,65.0,2007.0,-37.79723,144.97686,0,0,1,0,0,0,0,1,1,0,0,763000.0
5300,9910,9910,3,2017,38.0,3.0,1.0,2.0,537.0,118.54,1960.0,-38.14264,145.14684,1,0,0,0,1,0,0,0,0,0,1,621300.0
5301,9916,9916,3,2017,7.3,3.0,2.0,2.0,364.0,20.0,1955.591928251121,-37.84897,145.06804,0,1,0,0,1,0,0,0,0,1,0,1754900.0000000002
5302,9920,9920,3,2017,11.2,3.0,1.0,2.0,197.0,96.0,2003.0,-37.70489,144.91033,1,0,0,0,1,0,0,0,0,1,0,558080.0
5303,9924,9924,3,2017,16.1,3.0,2.0,2.0,1036.0,132.0,1954.0,-37.69538,145.11543,1,0,0,0,1,0,0,0,0,1,0,975550.0000000001
5304,9926,9926,5,2017,16.1,4.0,3.0,2.0,789.0,290.0,1980.0,-37.69817,145.12852,1,0,0,0,0,0,0,1,1,0,0,959200.0000000001
