,Unnamed: 0,level_0,index,Rooms,Date,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Price,Type(h),Type(t),Type(u),Method(S),Method(SP),Method(PI),Method(VB),Method(SA),big,medium,small
12500,20066,20083,20109,3,2017,3.0,2.0,2.0,163.0,154.0,2012.0,-37.97459,145.06937,840000.0,0,1,0,0,1,0,0,0,0,0,1
12501,20068,20085,20111,4,2017,4.0,2.0,2.0,2008.4186046511627,195.0,2008.0,-37.58846,145.09518,570000.0,1,0,0,0,1,0,0,0,1,0,0
12502,20071,20088,20114,3,2017,3.0,2.0,1.0,1978.3255813953488,160.0,1955.0,-37.8108,145.1964,1041000.0,1,0,0,0,1,0,0,0,0,1,0
12503,20072,20089,20115,2,2017,2.0,1.0,2.0,1954.5384615384612,102.0,2011.0,-37.81667,145.11183,620000.0,0,0,1,0,0,0,0,1,0,1,0
12504,20074,20091,20117,2,2017,2.0,1.0,1.0,1946.472972972973,64.0,1980.0,-37.76044,144.91901,450000.0,0,0,1,0,1,0,0,0,0,1,0
12505,20077,20094,20120,3,2017,3.0,2.0,0.0,411.0,114.0,1915.0,-37.76285,144.90575,1210000.0,1,0,0,1,0,0,0,0,0,1,0
12506,20078,20095,20121,4,2017,4.0,2.0,3.0,465.0,,1946.472972972973,-37.76306,144.92851,1450000.0,1,0,0,0,1,0,0,0,1,0,0
12507,20079,20096,20122,4,2017,4.0,2.0,2.0,595.0,,1968.2096774193549,-37.94253,145.05911,1188000.0,1,0,0,0,1,0,0,0,1,0,0
12508,20082,20099,20125,2,2017,2.0,1.0,2.0,502.0,,1983.24,-38.00663,145.08492,1300000.0,1,0,0,0,0,0,0,1,0,1,0
12509,20083,20100,20126,3,2017,3.0,2.0,2.0,786.0,,1965.107142857143,-37.87834,145.12131,1800000.0,1,0,0,1,0,0,0,0,0,1,0
12510,20085,20102,20128,4,2017,4.0,2.0,2.0,1965.107142857143,,1965.107142857143,-37.8611,145.11427,1100000.0,1,0,0,0,0,0,0,1,0,0,1
12511,20087,20104,20130,4,2017,4.0,2.0,2.0,1965.107142857143,,1965.107142857143,-37.8856,145.11977,1460000.0,1,0,0,0,1,0,0,0,0,1,0
12512,20088,20105,20131,3,2017,3.0,2.0,2.0,1965.107142857143,,1965.107142857143,-37.8771,145.1224,1825000.0,1,0,0,0,0,0,1,0,1,0,0
12513,20089,20106,20132,3,2017,3.0,2.0,1.0,145.0,129.0,2015.0,-37.93211,145.18955,650000.0,0,1,0,0,1,0,0,0,1,0,0
12514,20090,20107,20133,4,2017,4.0,3.0,2.0,650.0,224.0,1985.0,-37.92979,145.2036,1105000.0,1,0,0,0,1,0,0,0,1,0,0
12515,20091,20108,20134,3,2017,3.0,2.0,1.0,1980.1136363636365,118.0,2011.0,-37.93365,145.19273,755000.0,1,0,0,0,1,0,0,0,1,0,0
12516,20092,20109,20135,2,2017,2.0,1.0,1.0,1967.88,,1996.0,-37.88887,145.06732,515500.0,0,0,1,0,1,0,0,0,0,1,0
12517,20093,20110,20136,2,2017,2.0,1.0,1.0,1967.88,,1967.88,-37.89416,145.07221,380000.0,0,0,1,0,0,0,0,1,0,1,0
12518,20094,20111,20137,2,2017,2.0,1.0,1.0,1967.88,,1967.88,-37.90457,145.07199,1280000.0,1,0,0,0,1,0,0,0,0,1,0
12519,20095,20112,20138,4,2017,4.0,3.0,4.0,1990.0,306.0,1997.0,-38.03959,145.30791,761000.0,1,0,0,0,1,0,0,0,0,0,1
12520,20096,20113,20139,4,2017,4.0,2.0,2.0,2009.0,175.0,2002.0,-37.46659,144.60241,690000.0,1,0,0,0,1,0,0,0,0,1,0
12521,20098,20115,20141,4,2017,4.0,2.0,2.0,510.0,196.0,2016.0,-37.84815,144.86866,940000.0,0,1,0,0,0,0,1,0,0,1,0
12522,20099,20116,20142,4,2017,4.0,2.0,3.0,1958.0650406504064,169.0,1915.0,-37.84405,144.87937,1630000.0,1,0,0,0,1,0,0,0,0,1,0
12523,20101,20118,20144,3,2017,3.0,2.0,1.0,1982.4117647058824,,1982.4117647058824,-37.7372,144.88839,700000.0,0,0,1,1,0,0,0,0,0,1,0
12524,20102,20119,20145,2,2017,2.0,1.0,0.0,650.0,,1982.4117647058824,-37.73612,144.88474,1370000.0,1,0,0,0,1,0,0,0,0,0,1
12525,20103,20120,20146,5,2017,5.0,2.0,2.0,647.0,,1982.4117647058824,-37.74269,144.88607,1215000.0,1,0,0,0,1,0,0,0,1,0,0
12526,20104,20121,20147,2,2017,2.0,1.0,1.0,650.0,380.0,2016.0,-37.74016,144.88805,1300000.0,1,0,0,1,0,0,0,0,1,0,0
12527,20105,20122,20148,2,2017,2.0,1.0,0.0,129.0,,1880.0,-37.80318,144.94513,1100000.0,1,0,0,1,0,0,0,0,1,0,0
12528,20107,20124,20150,2,2017,2.0,1.0,1.0,1958.123595505618,,2011.0,-37.78891,144.93948,390000.0,0,0,1,0,0,0,0,1,1,0,0
12529,20108,20125,20151,3,2017,3.0,1.0,3.0,163.0,,1958.123595505618,-37.80452,144.95718,1425000.0,1,0,0,0,1,0,0,0,1,0,0
12530,20111,20128,20154,3,2017,3.0,2.0,1.0,173.0,,1958.123595505618,-37.79614,144.94248,1550000.0,1,0,0,0,1,0,0,0,1,0,0
12531,20112,20129,20155,2,2017,2.0,1.0,0.0,270.0,,1938.892307692308,-37.77816,144.99995,1386000.0,1,0,0,0,1,0,0,0,0,1,0
12532,20113,20130,20156,4,2017,4.0,3.0,4.0,422.0,,1938.892307692308,-37.76969,145.00718,1700000.0,1,0,0,0,1,0,0,0,0,1,0
12533,20114,20131,20157,4,2017,4.0,2.0,3.0,1984.1666666666667,174.0,1978.0,-37.9082,145.1462,1254000.0,1,0,0,0,1,0,0,0,1,0,0
12534,20117,20134,20160,4,2017,4.0,2.0,2.0,1060.0,175.0,1940.0,-37.9073,145.0962,1150000.0,1,0,0,0,0,0,0,1,0,1,0
12535,20119,20136,20162,2,2017,2.0,1.0,1.0,1973.1538461538464,84.0,1975.0,-37.91092,145.08928,683500.0,0,0,1,0,1,0,0,0,1,0,0
12536,20120,20137,20163,3,2017,3.0,1.0,4.0,697.0,,1973.1538461538464,-37.92021,145.10442,1140000.0,1,0,0,1,0,0,0,0,0,1,0
12537,20122,20139,20165,5,2017,5.0,3.0,4.0,664.0,245.0,1980.0,-37.90422,145.02827,2110000.0,1,0,0,1,0,0,0,0,0,1,0
12538,20123,20140,20166,3,2017,3.0,1.0,1.0,1973.764705882353,141.0,1960.0,-37.99712,145.08798,865000.0,1,0,0,0,1,0,0,0,1,0,0
12539,20124,20141,20167,4,2017,4.0,2.0,5.0,600.0,179.0,1950.0,-37.99806,145.08829,1320000.0,1,0,0,0,1,0,0,0,0,1,0
12540,20125,20142,20168,3,2017,3.0,1.0,2.0,1973.764705882353,121.0,1985.0,-37.99363,145.08603,930000.0,0,1,0,0,1,0,0,0,1,0,0
12541,20126,20143,20169,2,2017,2.0,1.0,1.0,158.0,,1973.764705882353,-37.99515,145.08222,672000.0,0,0,1,0,1,0,0,0,0,1,0
12542,20127,20144,20170,5,2017,5.0,3.0,2.0,1977.443037974684,,1977.443037974684,-37.71873,144.93674,960000.0,1,0,0,0,0,0,0,1,1,0,0
12543,20128,20145,20171,3,2017,3.0,2.0,2.0,122.0,108.0,2012.0,-37.72304,144.92864,676000.0,0,1,0,0,1,0,0,0,0,1,0
12544,20129,20146,20172,2,2017,2.0,2.0,1.0,74.0,,2011.0,-37.72184,144.92969,500000.0,0,1,0,0,0,0,0,1,1,0,0
12545,20130,20147,20173,3,2017,3.0,1.0,2.0,673.0,,1970.0,-37.72777,144.9339,1010000.0,1,0,0,0,1,0,0,0,1,0,0
12546,20131,20148,20174,4,2017,4.0,2.0,2.0,1031.0,,1977.443037974684,-37.71746,144.92955,1375000.0,1,0,0,0,0,0,0,1,1,0,0
12547,20132,20149,20175,3,2017,3.0,2.0,2.0,353.0,135.0,2011.0,-37.9105,144.73457,540000.0,1,0,0,0,1,0,0,0,1,0,0
12548,20134,20151,20177,4,2017,4.0,2.0,2.0,2008.281690140845,135.0,2008.281690140845,-37.90473,144.733,599000.0,1,0,0,0,1,0,0,0,1,0,0
12549,20135,20152,20178,2,2017,2.0,2.0,2.0,4604.0,,1963.0790960451975,-37.84079,144.94002,820000.0,0,0,1,0,0,0,1,0,0,1,0
12550,20138,20155,20181,2,2017,2.0,1.0,1.0,1963.0790960451975,67.0,2004.0,-37.84416,144.94426,648500.0,0,0,1,0,0,0,1,0,0,1,0
12551,20140,20157,20183,4,2017,4.0,3.0,2.0,202.0,,1963.0790960451975,-37.83247,144.94212,2625000.0,1,0,0,1,0,0,0,0,0,1,0
12552,20142,20159,20185,3,2017,3.0,2.0,1.0,1934.736111111111,,1934.736111111111,-37.85629,145.00791,2325000.0,1,0,0,0,1,0,0,0,1,0,0
12553,20143,20160,20186,2,2017,2.0,1.0,0.0,212.0,,1934.736111111111,-37.85491,145.00373,1400000.0,1,0,0,1,0,0,0,0,1,0,0
12554,20145,20162,20188,2,2017,2.0,1.0,1.0,1934.736111111111,,1934.736111111111,-37.85672,145.00273,555000.0,0,0,1,1,0,0,0,0,1,0,0
12555,20146,20163,20189,2,2017,2.0,2.0,1.0,1954.9438775510205,72.0,2010.0,-37.74762,145.00261,417500.0,0,0,1,0,1,0,0,0,0,1,0
12556,20147,20164,20190,2,2017,2.0,2.0,1.0,1954.9438775510205,,1954.9438775510205,-37.73774,144.99357,640000.0,1,0,0,0,1,0,0,0,1,0,0
12557,20149,20166,20192,4,2017,4.0,1.0,6.0,953.0,,1974.48,-37.69693,145.0079,750000.0,1,0,0,0,0,0,0,1,0,1,0
12558,20150,20167,20193,3,2017,3.0,2.0,2.0,1974.48,150.0,2006.0,-37.70932,145.02043,725000.0,1,0,0,0,1,0,0,0,1,0,0
12559,20151,20168,20194,3,2017,3.0,2.0,3.0,488.0,135.0,1950.0,-37.72747,145.00035,861000.0,1,0,0,0,1,0,0,0,0,1,0
12560,20153,20170,20196,3,2017,3.0,1.0,1.0,170.0,128.0,1950.0,-37.72924,145.02981,612500.0,1,0,0,0,1,0,0,0,0,1,0
12561,20154,20171,20197,3,2017,3.0,1.0,2.0,741.0,,1974.48,-37.70931,145.01434,906000.0,1,0,0,0,1,0,0,0,1,0,0
12562,20155,20172,20198,3,2017,3.0,1.0,2.0,558.0,,1974.48,-37.69968,145.0054,758000.0,1,0,0,0,1,0,0,0,1,0,0
12563,20156,20173,20199,4,2017,4.0,2.0,2.0,1974.48,,1959.0,-37.70002,145.02155,900000.0,1,0,0,1,0,0,0,0,1,0,0
12564,20157,20174,20200,3,2017,3.0,1.0,2.0,1974.48,,1974.48,-37.69397,145.00008,601000.0,1,0,0,0,1,0,0,0,1,0,0
12565,20158,20175,20201,2,2017,2.0,1.0,1.0,1974.48,,1974.48,-37.71588,145.01074,880000.0,1,0,0,0,1,0,0,0,1,0,0
12566,20159,20176,20202,4,2017,4.0,1.0,4.0,646.0,119.0,1950.0,-37.72328,145.01862,900000.0,1,0,0,0,0,0,1,0,0,1,0
12567,20160,20177,20203,2,2017,2.0,1.0,1.0,1974.48,87.0,2007.0,-37.70922,145.02486,523000.0,0,0,1,0,1,0,0,0,1,0,0
12568,20161,20178,20204,2,2017,2.0,1.0,1.0,556.0,,1974.48,-37.72422,145.00141,762000.0,1,0,0,0,1,0,0,0,1,0,0
12569,20163,20180,20206,3,2017,3.0,2.0,3.0,1954.2222222222224,,2005.0,-37.81852,145.00413,1480000.0,0,1,0,0,1,0,0,0,1,0,0
12570,20164,20181,20207,3,2017,3.0,2.0,1.0,1954.2222222222224,,1954.2222222222224,-37.82397,145.00891,1120000.0,0,1,0,1,0,0,0,0,1,0,0
12571,20166,20183,20209,4,2017,4.0,1.0,3.0,390.0,,1954.2222222222224,-37.82483,145.00111,2368000.0,1,0,0,0,1,0,0,0,1,0,0
12572,20167,20184,20210,2,2017,2.0,2.0,2.0,1954.2222222222224,155.0,1950.0,-37.81915,144.99971,1380000.0,0,1,0,0,1,0,0,0,1,0,0
12573,20168,20185,20211,2,2017,2.0,1.0,1.0,1954.2222222222224,67.0,2012.0,-37.813,144.99303,575000.0,0,0,1,0,1,0,0,0,0,1,0
12574,20170,20187,20213,4,2017,4.0,2.0,2.0,1975.0277777777776,162.0,1985.0,-37.78993,145.25537,926000.0,1,0,0,0,1,0,0,0,1,0,0
12575,20171,20188,20214,3,2017,3.0,1.0,2.0,669.0,106.0,1960.0,-37.82136,145.22497,1120000.0,1,0,0,0,1,0,0,0,0,0,1
12576,20173,20190,20216,4,2017,4.0,2.0,3.0,1971.962962962963,,1971.962962962963,-37.8191,145.26431,1165000.0,1,0,0,0,1,0,0,0,1,0,0
12577,20175,20192,20218,2,2017,2.0,1.0,0.0,1960.0,107.0,1930.0,-37.87811,144.9939,655000.0,0,0,1,0,1,0,0,0,0,1,0
12578,20178,20195,20221,2,2017,2.0,1.0,1.0,1964.2586206896551,68.0,1980.0,-37.73829,145.07848,376000.0,0,0,1,0,1,0,0,0,1,0,0
12579,20180,20197,20223,4,2017,4.0,2.0,2.0,504.0,0.0,2000.0,-37.61419,144.93448,570000.0,1,0,0,0,1,0,0,0,0,1,0
12580,20181,20198,20224,3,2017,3.0,2.0,2.0,532.0,,2000.0,-37.62554,144.92006,515000.0,1,0,0,0,1,0,0,0,1,0,0
12581,20182,20199,20225,4,2017,4.0,2.0,2.0,1951.9756097560976,199.0,1995.0,-37.94891,145.018,1875000.0,1,0,0,0,1,0,0,0,0,1,0
12582,20186,20203,20229,2,2017,2.0,1.0,1.0,644.0,,1958.018779342723,-37.83652,144.98522,860000.0,0,0,1,1,0,0,0,0,0,1,0
12583,20189,20206,20232,4,2017,4.0,2.0,3.0,795.0,,1959.1666666666667,-37.9484,145.15663,1080000.0,1,0,0,0,1,0,0,0,0,0,1
12584,20191,20208,20234,4,2017,4.0,2.0,2.0,584.0,,1973.6666666666667,-37.97291,145.15334,850000.0,1,0,0,0,0,0,1,0,0,1,0
12585,20192,20209,20235,3,2017,3.0,1.0,1.0,1976.6739130434785,112.0,1974.0,-37.75977,144.81281,528000.0,1,0,0,0,0,0,1,0,0,1,0
12586,20193,20210,20236,3,2017,3.0,1.0,0.0,539.0,138.0,1960.0,-37.74845,144.8144,645000.0,1,0,0,0,1,0,0,0,0,1,0
12587,20194,20211,20237,3,2017,3.0,3.0,2.0,571.0,302.0,1960.0,-37.71965,144.90831,1280000.0,1,0,0,1,0,0,0,0,0,0,1
12588,20196,20213,20239,4,2017,4.0,2.0,2.0,693.0,174.0,1995.0,-37.57029,144.71163,570000.0,1,0,0,0,1,0,0,0,1,0,0
12589,20197,20214,20240,4,2017,4.0,2.0,2.0,650.0,161.0,1995.0,-37.56284,144.71187,540000.0,1,0,0,0,1,0,0,0,0,1,0
12590,20198,20215,20241,3,2017,3.0,2.0,4.0,664.0,138.0,1975.0,-37.58196,144.71066,482000.0,1,0,0,0,1,0,0,0,1,0,0
12591,20199,20216,20242,3,2017,3.0,1.0,2.0,1050.0,,1988.4285714285716,-37.58319,144.73685,662000.0,1,0,0,0,1,0,0,0,0,1,0
12592,20200,20217,20243,4,2017,4.0,1.0,1.0,123.0,,1970.7755102040817,-37.76899,144.82525,640000.0,1,0,0,0,1,0,0,0,0,1,0
12593,20201,20218,20244,2,2017,2.0,1.0,3.0,630.0,,1970.7755102040817,-37.76701,144.84444,732500.0,1,0,0,0,1,0,0,0,0,1,0
12594,20203,20220,20246,3,2017,3.0,1.0,2.0,1978.9411764705883,118.0,1965.0,-37.78621,144.79752,780000.0,1,0,0,0,1,0,0,0,0,1,0
12595,20204,20221,20247,3,2017,3.0,1.0,2.0,520.0,131.0,1968.0,-37.79128,144.82362,713500.0,1,0,0,0,1,0,0,0,0,1,0
12596,20206,20223,20249,4,2017,4.0,3.0,2.0,1947.972602739726,,1947.972602739726,-37.81779,145.08792,2170000.0,1,0,0,0,1,0,0,0,0,1,0
12597,20208,20225,20251,2,2017,2.0,1.0,1.0,1947.972602739726,,1960.0,-37.82428,145.10534,800000.0,1,0,0,0,1,0,0,0,1,0,0
12598,20209,20226,20252,3,2017,3.0,2.0,1.0,2008.6,116.0,2006.0,-37.8673,144.6603,400000.0,0,0,1,0,0,0,1,0,1,0,0
12599,20210,20227,20253,3,2017,3.0,2.0,1.0,677.0,138.0,1980.0,-37.71254,144.80836,705000.0,1,0,0,0,1,0,0,0,1,0,0
12600,20211,20228,20254,5,2017,5.0,2.0,2.0,1987.842105263158,,1987.842105263158,-37.76152,145.16168,1550000.0,1,0,0,0,0,0,0,1,1,0,0
12601,20212,20229,20255,4,2017,4.0,2.0,2.0,1976.4651162790697,142.0,1995.0,-37.76504,145.10632,965000.0,1,0,0,0,1,0,0,0,1,0,0
12602,20216,20233,20259,3,2017,3.0,1.0,2.0,1956.321167883212,110.0,1900.0,-37.75667,144.99955,1530000.0,1,0,0,0,1,0,0,0,0,1,0
12603,20218,20235,20261,3,2017,4.0,2.0,3.0,530.0,145.0,1950.0,-37.75968,145.02305,1375000.0,1,0,0,0,1,0,0,0,0,1,0
12604,20219,20236,20262,3,2017,3.0,2.0,2.0,120.0,0.0,2000.0,-37.76343,145.02096,900000.0,0,1,0,0,0,0,0,1,1,0,0
12605,20220,20237,20263,3,2017,3.0,1.0,1.0,1962.0380952380951,,1962.0380952380951,-37.8474,145.01247,735000.0,0,0,1,0,1,0,0,0,1,0,0
12606,20222,20239,20265,4,2017,4.0,2.0,2.0,2010.2142857142856,167.0,2012.0,-37.8586,144.72279,595000.0,1,0,0,0,1,0,0,0,0,1,0
12607,20223,20240,20266,3,2017,3.0,1.0,1.0,1980.36,134.0,1975.0,-37.69982,144.8712,620000.0,1,0,0,0,1,0,0,0,0,1,0
12608,20224,20241,20267,3,2017,3.0,1.0,1.0,1980.36,,1980.36,-37.70647,144.87225,660000.0,1,0,0,0,0,0,1,0,0,1,0
12609,20225,20242,20268,3,2017,3.0,2.0,6.0,650.0,,1980.36,-37.6966,144.87746,782000.0,1,0,0,0,1,0,0,0,0,0,1
12610,20226,20243,20269,3,2017,3.0,1.0,1.0,1980.36,116.0,2002.0,-37.6908,144.87277,533000.0,0,0,1,0,1,0,0,0,0,1,0
12611,20227,20244,20270,5,2017,5.0,3.0,2.0,1985.05,,1985.05,-37.86077,145.17102,1203000.0,1,0,0,0,1,0,0,0,0,1,0
12612,20228,20245,20271,3,2017,3.0,2.0,2.0,1985.05,211.0,2000.0,-37.84609,145.1717,768000.0,1,0,0,0,1,0,0,0,1,0,0
12613,20230,20247,20273,3,2017,3.0,2.0,2.0,1975.5,157.0,1980.0,-37.73294,145.09737,1185000.0,1,0,0,0,1,0,0,0,0,1,0
12614,20233,20250,20276,4,2017,4.0,3.0,2.0,1209.0,,1988.5,-37.7396,145.22219,1420000.0,1,0,0,0,1,0,0,0,0,1,0
12615,20234,20251,20277,3,2017,3.0,2.0,1.0,1970.8333333333333,122.0,1956.0,-37.71113,145.08191,856000.0,1,0,0,0,1,0,0,0,0,1,0
12616,20235,20252,20278,4,2017,4.0,2.0,2.0,1970.8333333333333,,1970.8333333333333,-37.70847,145.07648,902000.0,1,0,0,0,1,0,0,0,1,0,0
12617,20238,20255,20281,4,2017,4.0,2.0,2.0,720.0,163.0,2001.0,-37.87215,144.65608,630000.0,1,0,0,0,1,0,0,0,1,0,0
12618,20239,20256,20282,4,2017,4.0,2.0,2.0,586.0,,1984.2444444444443,-37.88639,144.6555,490500.0,1,0,0,0,1,0,0,0,1,0,0
12619,20240,20257,20283,3,2017,3.0,1.0,1.0,1984.2444444444443,,1984.2444444444443,-37.8894,144.67191,430000.0,1,0,0,0,1,0,0,0,0,1,0
12620,20241,20258,20284,3,2017,3.0,1.0,1.0,614.0,123.0,1970.0,-37.89152,144.68345,510000.0,1,0,0,0,1,0,0,0,0,0,1
12621,20242,20259,20285,3,2017,3.0,2.0,2.0,134.0,,1954.178947368421,-37.80782,144.86586,660000.0,1,0,0,1,0,0,0,0,0,1,0
12622,20244,20261,20287,3,2017,3.0,1.0,1.0,219.0,,1960.0526315789475,-37.80557,144.94649,1460000.0,1,0,0,0,1,0,0,0,0,1,0
12623,20245,20262,20288,2,2017,2.0,1.0,2.0,1960.0526315789475,,2005.0,-37.80704,144.94632,705000.0,0,0,1,0,1,0,0,0,0,0,1
12624,20246,20263,20289,3,2017,3.0,1.0,2.0,1981.842105263158,114.0,1975.0,-37.67517,144.90036,529500.0,1,0,0,0,1,0,0,0,0,1,0
12625,20247,20264,20290,2,2017,2.0,1.0,1.0,1981.842105263158,73.0,1995.0,-37.67837,144.8943,400000.0,0,0,1,0,0,0,1,0,0,1,0
12626,20248,20265,20291,4,2017,4.0,3.0,2.0,872.0,,1980.764705882353,-37.90248,145.187,1223000.0,1,0,0,0,1,0,0,0,0,1,0
12627,20249,20266,20292,3,2017,3.0,2.0,3.0,654.0,,1980.764705882353,-37.91101,145.17293,950000.0,1,0,0,0,1,0,0,0,1,0,0
12628,20250,20267,20293,5,2017,5.0,2.0,2.0,784.0,,1980.764705882353,-37.89856,145.17682,1206000.0,1,0,0,0,1,0,0,0,0,1,0
12629,20251,20268,20294,3,2017,3.0,2.0,2.0,1980.764705882353,,1980.764705882353,-37.89849,145.17802,1035000.0,1,0,0,0,1,0,0,0,0,1,0
12630,20253,20270,20296,4,2017,4.0,2.0,2.0,943.0,,1980.764705882353,-37.90306,145.18171,1678000.0,1,0,0,0,1,0,0,0,0,1,0
12631,20254,20271,20297,4,2017,4.0,2.0,2.0,1980.764705882353,,1980.0,-37.91508,145.17254,1000000.0,1,0,0,0,1,0,0,0,1,0,0
12632,20255,20272,20298,4,2017,4.0,3.0,2.0,400.0,,1955.7545454545452,-37.86338,144.88322,1630000.0,1,0,0,0,1,0,0,0,0,1,0
12633,20257,20274,20300,3,2017,3.0,2.0,2.0,150.0,,1957.7536231884055,-37.8567,144.99665,1525000.0,0,1,0,1,0,0,0,0,0,1,0
12634,20258,20275,20301,4,2017,4.0,2.0,2.0,1996.304347826087,,1996.304347826087,-37.89039,144.62246,456000.0,1,0,0,0,1,0,0,0,1,0,0
12635,20260,20277,20303,2,2017,2.0,2.0,1.0,1949.5688622754487,112.0,2015.0,-37.81408,144.88876,900000.0,1,0,0,0,0,0,0,1,0,1,0
12636,20261,20278,20304,5,2017,5.0,2.0,3.0,1949.5688622754487,237.0,2002.0,-37.81391,144.86817,1060000.0,1,0,0,1,0,0,0,0,0,1,0
12637,20265,20282,20308,3,2017,3.0,2.0,2.0,381.0,,1978.0232558139533,-37.75629,144.90626,1195000.0,1,0,0,0,1,0,0,0,1,0,0
12638,20266,20283,20309,3,2017,3.0,2.0,1.0,697.0,163.0,2017.0,-37.72812,144.88735,1000001.0,1,0,0,0,1,0,0,0,1,0,0
12639,20267,20284,20310,3,2017,3.0,1.0,1.0,767.0,,1983.15625,-37.7218,144.88391,1064000.0,1,0,0,0,1,0,0,0,1,0,0
12640,20268,20285,20311,3,2017,3.0,2.0,2.0,1980.75,134.0,2014.0,-37.74874,144.76729,540000.0,1,0,0,1,0,0,0,0,0,1,0
12641,20269,20286,20312,4,2017,4.0,3.0,2.0,1910.3709677419356,250.0,2010.0,-37.84352,144.94595,2720000.0,1,0,0,0,1,0,0,0,0,1,0
12642,20270,20287,20313,2,2017,2.0,1.0,1.0,1910.3709677419356,,1980.0,-37.8425,144.95624,1440000.0,0,1,0,0,1,0,0,0,0,1,0
12643,20271,20288,20314,3,2017,3.0,1.0,1.0,284.0,,1964.5882352941176,-37.77933,144.81679,675000.0,0,0,1,0,1,0,0,0,0,1,0
12644,20272,20289,20315,3,2017,3.0,1.0,1.0,268.0,126.0,1994.0,-37.7753,145.0267,1170000.0,1,0,0,0,1,0,0,0,1,0,0
12645,20275,20292,20318,2,2017,2.0,1.0,1.0,63.0,75.0,1975.0,-37.86933,144.81704,458000.0,0,0,1,0,0,0,1,0,1,0,0
12646,20280,20297,20323,3,2017,3.0,2.0,3.0,388.0,92.0,1950.0,-37.7822,144.92042,870000.0,1,0,0,1,0,0,0,0,1,0,0
12647,20281,20298,20324,3,2017,3.0,2.0,1.0,3215.0,178.0,1900.0,-37.78344,144.92183,870000.0,0,0,1,0,0,0,1,0,1,0,0
12648,20285,20302,20328,1,2017,1.0,1.0,1.0,1938.232,,1938.232,-37.77281,144.92467,355500.0,0,0,1,0,1,0,0,0,0,1,0
12649,20286,20303,20329,5,2017,5.0,3.0,2.0,1938.232,,1938.232,-37.77663,144.93179,1850000.0,1,0,0,0,0,0,0,1,1,0,0
12650,20287,20304,20330,4,2017,4.0,2.0,2.0,670.0,,1967.530303030303,-37.87042,145.08099,1550000.0,1,0,0,0,1,0,0,0,1,0,0
12651,20290,20307,20333,3,2017,3.0,2.0,2.0,1970.125,,1970.125,-37.86998,145.11015,1200000.0,1,0,0,0,0,0,1,0,0,0,1
12652,20293,20310,20336,3,2017,3.0,1.0,2.0,292.0,91.0,1955.0,-38.01908,145.09702,780000.0,1,0,0,1,0,0,0,0,1,0,0
12653,20294,20311,20337,3,2017,3.0,2.0,1.0,588.0,,1988.6666666666667,-38.01909,145.1125,880000.0,1,0,0,0,0,0,1,0,1,0,0
12654,20295,20312,20338,4,2017,4.0,2.0,2.0,1988.6666666666667,169.0,1980.0,-38.02164,145.12268,830000.0,1,0,0,0,0,0,1,0,1,0,0
12655,20296,20313,20339,3,2017,3.0,2.0,2.0,607.0,,1996.7,-37.67379,144.89826,640000.0,1,0,0,0,0,0,1,0,0,1,0
12656,20298,20315,20341,2,2017,2.0,1.0,1.0,1967.9453125,,1990.0,-37.81343,145.081,1005000.0,0,0,1,0,1,0,0,0,1,0,0
12657,20299,20316,20342,2,2017,2.0,1.0,2.0,1967.9453125,,1967.9453125,-37.81268,145.07513,590000.0,0,0,1,0,1,0,0,0,0,1,0
12658,20300,20317,20343,4,2017,4.0,2.0,2.0,1967.9453125,245.0,1925.0,-37.80782,145.09971,2250000.0,1,0,0,0,0,0,0,1,0,1,0
12659,20301,20318,20344,3,2017,3.0,2.0,2.0,1967.9453125,20.0,1994.0,-37.8109,145.07258,1455000.0,0,0,1,1,0,0,0,0,1,0,0
12660,20302,20319,20345,5,2017,5.0,5.0,2.0,1235.0,397.0,2016.0,-37.80563,145.10304,2750000.0,1,0,0,0,0,0,0,1,1,0,0
12661,20305,20322,20348,4,2017,4.0,3.0,1.0,747.0,,1970.48128342246,-37.79609,145.08478,1950000.0,1,0,0,0,1,0,0,0,0,1,0
12662,20306,20323,20349,4,2017,4.0,1.0,6.0,1970.48128342246,,1970.48128342246,-37.7936,145.08759,1790000.0,1,0,0,0,1,0,0,0,0,1,0
12663,20308,20325,20351,4,2017,4.0,2.0,5.0,700.0,300.0,2007.0,-37.78971,145.09546,2000000.0,1,0,0,0,0,0,0,1,1,0,0
12664,20310,20327,20353,4,2017,4.0,2.0,2.0,656.0,193.0,1975.0,-37.82778,145.28958,900000.0,1,0,0,0,1,0,0,0,0,0,1
12665,20311,20328,20354,2,2017,2.0,1.0,1.0,1978.40625,,1978.40625,-37.98607,145.03199,885000.0,1,0,0,0,1,0,0,0,0,1,0
12666,20313,20330,20356,3,2017,3.0,2.0,2.0,782.0,,1978.40625,-37.99007,145.03588,1750000.0,1,0,0,0,0,0,1,0,0,1,0
12667,20314,20331,20357,3,2017,3.0,1.0,2.0,612.0,124.0,1950.0,-37.97289,145.05079,1354000.0,1,0,0,0,1,0,0,0,1,0,0
12668,20315,20332,20358,2,2017,2.0,2.0,2.0,1978.40625,,1978.40625,-37.98623,145.04406,865000.0,0,1,0,0,1,0,0,0,0,1,0
